time,Price,Transactions
2016-03-13,1.23068638723216,1.0
2016-03-14,1.1142966801721,757.0
2016-03-15,1.13812411396998,664.0
2016-03-16,1.15289222412487,529.0
2016-03-17,1.29317753348667,471.0
2016-03-18,1.14509136823209,788.0
2016-03-19,1.20925322120311,644.0
2016-03-20,1.48809325536349,816.0
2016-03-21,1.4678069792903,1.0
2016-03-22,1.36838842033239,832.0
2016-03-23,1.45903619585466,561.0
2016-03-24,1.67443659558487,532.0
2016-03-25,1.60157957192627,1.0
2016-03-26,1.68788355825052,661.0
2016-03-27,1.5211395703113,736.0
2016-03-28,1.48245758328521,564.0
2016-03-29,1.49420008104374,546.0
2016-03-30,1.43830500146184,654.0
2016-03-31,1.40428253311516,629.0
2016-04-01,1.45372037360137,387.0
2016-04-02,1.54988150825472,838.0
2016-04-03,1.54474374731621,537.0
2016-04-04,1.58638329155436,506.0
2016-04-05,1.50600288058877,542.0
2016-04-06,1.50406453789081,432.0
2016-04-07,1.50449106874579,439.0
2016-04-08,1.28787138282997,0.0
2016-04-09,1.14327200317848,530.0
2016-04-10,1.09595677481542,521.0
2016-04-11,1.02023383964903,482.0
2016-04-12,0.945431279001769,461.0
2016-04-13,1.03257306804666,432.0
2016-04-14,1.01013797003737,579.0
2016-04-15,0.987875064888819,512.0
2016-04-16,0.981308960223912,385.0
2016-04-17,1.0326821186949,463.0
2016-04-18,1.11081252840013,383.0
2016-04-19,1.12130796244259,386.0
2016-04-20,1.06094135507522,418.0
2016-04-21,0.981181341480737,392.0
2016-04-22,0.989371387834418,378.0
2016-04-23,1.04240610449256,303.0
2016-04-24,1.0320168634889,451.0
2016-04-25,0.965922771252176,364.0
2016-04-26,0.896391896455801,317.0
2016-04-27,0.94855150529717,478.0
2016-04-28,0.907644784959095,447.0
2016-04-29,0.888846439584395,511.0
2016-04-30,0.921884171016812,0.0
2016-05-01,0.919290390836116,263.0
2016-05-02,0.969167126456863,507.0
2016-05-03,0.923743221153633,322.0
2016-05-04,0.916906627671272,363.0
2016-05-05,0.909713971231928,381.0
2016-05-06,0.883123851727474,312.0
2016-05-07,0.885141433765338,301.0
2016-05-08,0.85356212274808,362.0
2016-05-09,0.832943507096808,366.0
2016-05-10,0.829715421233288,379.0
2016-05-11,0.860500719148502,374.0
2016-05-12,0.871963170023378,376.0
2016-05-13,0.849800518282101,375.0
2016-05-14,0.843531581180106,275.0
2016-05-15,0.830917021233374,443.0
2016-05-16,0.81557057726914,464.0
